ID,SPECIMENID,CBL,CH,CBW,ADM,PDM,Original_Taxon,Clade,Clade1,Clade2,Combined_clade,Higher_level_taxonomy,Data_Source,Reference,Period,Lower_Stage,Upper_Stage,Group,Formation,Member,Max_ma,Min_ma,Mid_ma,Lat,Long,P_lat,P_Lon,Locality
3335,UALVP50396,2.739,2.573,1.1,36,27.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3339,UALVP50400,2.7,3.3,1,45,27.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3340,UALVP50401,2.84,3.6,1.08,51.5,32.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3344,UALVP50405,2.49,2.656,1.02,44,32.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3346,UALVP50407,3.735,3.818,1.48,47,28,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3347,UALVP50408,2.8,1.96,1.1,40,27.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3352,UALVP50413,3.984,6.391,1.76,41,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3357,UALVP50418,3.61,4.15,1.36,46,30,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3359,UALVP50420,3.569,3.901,1.46,43,28.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3363,UALVP50424,3.569,3.569,1.44,35,26,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3364,UALVP50425,1.88,2.08,0.92,54,33,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3366,UALVP50427,4.773,7.221,1.86,32.5,25.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3367,UALVP50428,5.229,7.885,2.06,38,26,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3368,UALVP50429,4.109,5.063,1.72,41.5,23,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3369,UALVP50430,3.652,4.897,1.7,49,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3370,UALVP50431,4.731,6.142,1.78,45,26,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3371,UALVP50432,4.233,4.731,1.7,35,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3373,UALVP50434,3.237,3.901,1.36,40,23,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3374,UALVP50435,3.32,3.652,1.42,36,24.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3375,UALVP50436,2.988,4.814,1.44,42,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3377,UALVP50438,3.486,4.648,1.46,41.5,26,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3378,UALVP50439,4.067,4.565,1.46,33.5,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3379,UALVP50440,2.864,3.237,1.28,34,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3380,UALVP50441,4.399,4.98,1.88,31,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3382,UALVP50443,3.486,4.15,1.48,47.5,27.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3383,UALVP50444,3.569,4.233,1.6,40,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3385,UALVP50446,3.901,4.316,1.54,37.5,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3386,UALVP50447,3.403,2.988,1.3,37.5,24.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3387,UALVP50448,3.652,4.233,1.62,38,24,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3389,UALVP50450,3.32,4.399,1.48,40,29,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3391,UALVP50452,4.565,3.403,1.76,32,24.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3392,UALVP50453,2.988,3.403,1.36,35,27.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3393,UALVP50454,4.15,3.735,1.82,40,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3394,UALVP50455,2.905,3.154,1.4,35,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3397,UALVP50458,2.656,3.403,1.1,42.5,28,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3398,UALVP50459,1.909,3.569,0.92,50,32.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3399,UALVP50460,3.237,4.731,1.36,60,29,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3401,UALVP50462,3.735,3.569,1.52,40,26,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3402,UALVP50463,3.735,3.735,1.44,53,30,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3403,UALVP50464,3.652,4.233,1.4,52,29.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3404,UALVP50465,3.569,3.818,1.52,41,27,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3406,UALVP50467,3.652,5.644,1.64,67.5,33,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3407,UALVP50468,4.565,7.802,2.04,32,24.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3408,UALVP50469,3.652,4.399,1.64,31,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3410,UALVP50471,3.32,4.565,1.2,47.5,26.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3411,UALVP50472,2.905,3.154,1.42,34,23.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3413,UALVP50474,3.237,2.739,1.28,75,35,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3564,UALVP50625,3.237,3.569,1.62,38.5,27.5,Milk River Saurornitholestinae pmx,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
498,CMNFV8727,5.2,9.6,2.4,40,31.5,Milk River cf. Richardoestesia isosceles,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2019,UALVP47982,3.652,4.067,1.8,37.5,30,Milk River cf. Richardoestesia gilmorei ant,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2027,UALVP47990,3.569,5.395,1.44,40,30,Milk River cf. Richardoestesia gilmorei,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2048,UALVP48011,3.569,5.727,1.48,35,28.75,Milk River cf. Richardoestesia gilmorei,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2094,UALVP48057,2.24,3.64,1.06,45,32.5,Milk River cf. Richardoestesia gilmorei,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2182,UALVP48147,2,2.6,0.78,50,45,Milk River cf. Richardoestesia isosceles curved,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2185,UALVP48150,3.652,3.984,1.68,40,42.5,Milk River cf. Richardoestesia gilmorei,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2189,UALVP48154,2.4,2.84,0.88,50,40,Milk River cf. Richardoestesia gilmorei,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2208,UALVP48173,2.6,3.24,1.28,42.5,32.5,Milk River cf. Richardoestesia gilmorei,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2224,UALVP48190,2.656,3.32,0.9,62.5,41.25,Milk River cf. Richardoestesia isosceles curved,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2225,UALVP48191,3.32,6.889,1.44,32.5,30,Milk River cf. Richardoestesia isosceles curved,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2226,UALVP48192,2.48,4.731,1.16,38.75,33,Milk River cf. Richardoestesia isosceles curved,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2231,UALVP48197,2.2,3.04,0.92,57,45,Milk River cf. Richardoestesia gilmorei,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2236,UALVP48202,2.6,3.12,1.2,35,30,Milk River cf. Richardoestesia gilmorei,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2238,UALVP48204,2.36,2.6,1.06,50,43,Milk River cf. Richardoestesia gilmorei,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2270,UALVP48236,2.88,3.28,1.32,50,40,Milk River cf. Richardoestesia gilmorei,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2274,UALVP48239,3.32,6.059,1.48,38,32.5,Milk River cf. Richardoestesia isosceles curved,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2280,UALVP48245,3.08,4.565,1.46,42.5,28,Milk River cf. Richardoestesia gilmorei pmx,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2283,UALVP48248,3.652,7.221,1.92,50,36.25,Milk River cf. Richardoestesia isosceles curved,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2289,UALVP48254,2,3.48,0.98,62.5,45,Milk River cf. Richardoestesia isosceles curved,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2290,UALVP48255,2.8,4.399,1.56,50,40,Milk River cf. Richardoestesia gilmorei ant,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2295,UALVP48260,2.04,2.96,0.86,55,36.25,Milk River cf. Richardoestesia gilmorei,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2297,UALVP48262,2.4,2.64,1.16,45,33,Milk River cf. Richardoestesia gilmorei,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2299,UALVP48264,2.48,3.12,1.08,57.5,38,Milk River cf. Richardoestesia isosceles curved,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2313,UALVP48278,3.818,7.875,1.64,50,40,Milk River cf. Richardoestesia isosceles,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2316,UALVP48281,5.229,7.47,2.4,45,37.5,Milk River cf. Richardoestesia isosceles,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2317,UALVP48282,3.68,2.28,1.88,50,42.5,Milk River cf. Richardoestesia isosceles,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
2318,UALVP48283,5.644,6.225,2.52,47.5,42.5,Milk River cf. Richardoestesia isosceles,Richardoestesia,Richardoestesia,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
